"rules","support","confidence","coverage","lift","count"
"{Anua Heartleaf 77% Soothing Toner 40 ml,ESEA Protective Hair Booster 30 ml ,SKIN1004 Madagascar Centella Ampoule 55 ml} => {Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,166.759615384615,2
"{Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,ESEA Protective Hair Booster 30 ml ,SKIN1004 Madagascar Centella Ampoule 55 ml} => {Anua Heartleaf 77% Soothing Toner 40 ml}",1.4415037767399e-05,1,1.4415037767399e-05,465.58389261745,2
"{Anua Heartleaf 77% Soothing Toner 250 ml,Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,SKIN1004 Madagascar Centella Ampoule 55 ml} => {Anua Heartleaf Pore Control Cleansing Oil 200 ml}",2.16225566510984e-05,1,2.16225566510984e-05,83.934664246824,3
"{Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,ESEA Deo Roll-On 50 ml,SKIN1004 Madagascar Centella Ampoule 55 ml} => {Anua Heartleaf Pore Control Cleansing Oil 200 ml}",1.4415037767399e-05,1,1.4415037767399e-05,83.934664246824,2
"{COSRX Advanced Snail 96 Mucin Power Essence 100 ml,ESEA Deo Roll-On 50 ml,SKIN1004 Madagascar Centella Ampoule 55 ml} => {Anua Heartleaf Pore Control Cleansing Oil 200 ml}",1.4415037767399e-05,1,1.4415037767399e-05,83.934664246824,2
"{HH Simonsen Wonder Brush - Dusty Rose,Kevin Murphy KILLER.CURLS RINSE Conditioner 250 ml,Kevin Murphy KILLER.CURLS WASH Shampoo 250 ml} => {HH Simonsen Wonder Brush - Black}",1.4415037767399e-05,1,1.4415037767399e-05,1238.78571428571,2
"{HH Simonsen Wonder Brush - Black,Kevin Murphy KILLER.CURLS RINSE Conditioner 250 ml,Kevin Murphy KILLER.CURLS WASH Shampoo 250 ml} => {HH Simonsen Wonder Brush - Dusty Rose}",1.4415037767399e-05,1,1.4415037767399e-05,1217.05263157895,2
"{HH Simonsen Wonder Brush - Black,HH Simonsen Wonder Brush - Dusty Rose,Kevin Murphy KILLER.CURLS RINSE Conditioner 250 ml} => {Kevin Murphy KILLER.CURLS WASH Shampoo 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1476,2
"{HH Simonsen Wonder Brush - Black,HH Simonsen Wonder Brush - Dusty Rose,Kevin Murphy KILLER.CURLS WASH Shampoo 250 ml} => {Kevin Murphy KILLER.CURLS RINSE Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1874.91891891892,2
"{ELEVEN Australia Miracle Hair Treatment 175 ml (Limited Edition),Embryolisse Lait-Crème Concentré 75 ml,Rønsbøl Micellar Cleansing Water 50 ml (Bemærk Dato)} => {Rønsbøl Treatment Oil 100 ml (Bemærk Dato)}",1.4415037767399e-05,1,1.4415037767399e-05,282.57433808554,2
"{ELEVEN Australia Miracle Hair Treatment 175 ml (Limited Edition),Rønsbøl Micellar Cleansing Water 50 ml (Bemærk Dato),Rønsbøl Treatment Oil 100 ml (Bemærk Dato)} => {Embryolisse Lait-Crème Concentré 75 ml}",1.4415037767399e-05,1,1.4415037767399e-05,441.859872611465,2
"{ELEVEN Australia Miracle Hair Treatment 175 ml (Limited Edition),Embryolisse Lait-Crème Concentré 75 ml,Rønsbøl Treatment Oil 100 ml (Bemærk Dato)} => {Rønsbøl Micellar Cleansing Water 50 ml (Bemærk Dato)}",1.4415037767399e-05,1,1.4415037767399e-05,835.807228915663,2
"{Embryolisse Lait-Crème Concentré 75 ml,Rønsbøl Micellar Cleansing Water 50 ml (Bemærk Dato),Rønsbøl Treatment Oil 100 ml (Bemærk Dato)} => {ELEVEN Australia Miracle Hair Treatment 175 ml (Limited Edition)}",1.4415037767399e-05,1,1.4415037767399e-05,1734.3,2
"{Redken All Soft Mega Curl Conditioner 300 ml,Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml,Redken Curvaceous Curl Refiner Creme 250 ml } => {Redken All Soft Mega Curl Shampoo 300 ml}",1.4415037767399e-05,1,1.4415037767399e-05,991.028571428571,2
"{Redken All Soft Argan-6 Oil 111 ml,Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml,Redken All Soft Mega Curl Shampoo 300 ml} => {Redken All Soft Mega Curl Conditioner 300 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1272.88073394495,2
"{Redken All Soft Argan-6 Oil 111 ml,Redken All Soft Mega Curl Conditioner 300 ml,Redken All Soft Mega Curl Shampoo 300 ml} => {Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2102.18181818182,2
"{Redken All Soft Mega Curl Conditioner 300 ml,Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml,Redken Extreme Shampoo 75 ml (GWP)} => {Redken All Soft Mega Curl Shampoo 300 ml}",6.48676699532953e-05,0.9,7.20751888369948e-05,891.925714285714,9
"{Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml,Redken All Soft Mega Curl Shampoo 300 ml,Redken Extreme Shampoo 75 ml (GWP)} => {Redken All Soft Mega Curl Conditioner 300 ml}",6.48676699532953e-05,1,6.48676699532953e-05,1272.88073394495,9
"{ESEA Protective Hair Booster 30 ml ,Redken All Soft Mega Curl Conditioner 300 ml,Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml} => {Redken All Soft Mega Curl Shampoo 300 ml}",1.4415037767399e-05,1,1.4415037767399e-05,991.028571428571,2
"{ESEA Protective Hair Booster 30 ml ,Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml,Redken All Soft Mega Curl Shampoo 300 ml} => {Redken All Soft Mega Curl Conditioner 300 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1272.88073394495,2
"{Redken All Soft Conditioner 500 ml,Redken All Soft Mega Curl Conditioner 300 ml,Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml} => {Redken Extreme Shampoo 75 ml (GWP)}",1.4415037767399e-05,1,1.4415037767399e-05,246.436944937833,2
"{Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml,Redken Amino Mint Shampoo 300 ml,Redken Extreme Shampoo 75 ml (GWP)} => {Redken All Soft Conditioner 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,148.54817987152,2
"{Redken All Soft Conditioner 500 ml,Redken All Soft Mega Curl Hydramelt Nourishing Leave-In Treatment 150 ml,Redken Amino Mint Shampoo 300 ml} => {Redken Extreme Shampoo 75 ml (GWP)}",1.4415037767399e-05,1,1.4415037767399e-05,246.436944937833,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Radiance Cleansing Balm 100 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml} => {Beauty of Joseon Green Plum Refreshing Cleanser 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1541.6,2
"{Beauty of Joseon Ginseng Essence Water 150 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml} => {Beauty of Joseon Apricot Blossom Peeling Gel 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2102.18181818182,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml} => {Beauty of Joseon Dynasty Cream 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,738,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml} => {Beauty of Joseon Dynasty Cream 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,738,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Glow Deep Serum Rice + Arbutin 30 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml} => {Beauty of Joseon Dynasty Cream 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,738,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Glow Deep Serum Rice + Arbutin 30 ml} => {Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1734.3,2
"{Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Glow Deep Serum Rice + Arbutin 30 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml} => {Beauty of Joseon Apricot Blossom Peeling Gel 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2102.18181818182,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml} => {Beauty of Joseon Dynasty Cream 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,738,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml} => {Beauty of Joseon Green Plum Refreshing Toner AHA+BHA 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1734.3,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Revive Serum Ginseng + Snail Mucin 30 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml,Beauty of Joseon Revive Serum Ginseng + Snail Mucin 30 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Revive Serum Ginseng + Snail Mucin 30 ml} => {Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,495.514285714286,2
"{Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml,Beauty of Joseon Revive Serum Ginseng + Snail Mucin 30 ml} => {Beauty of Joseon Apricot Blossom Peeling Gel 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2102.18181818182,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml} => {Beauty of Joseon Dynasty Cream 50 ml}",2.16225566510984e-05,1,2.16225566510984e-05,738,3
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Beauty of Joseon Green Plum Refreshing Cleanser 100 ml}",2.16225566510984e-05,1,2.16225566510984e-05,1541.6,3
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Dynasty Cream 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,738,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Green Plum Refreshing Cleanser 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1541.6,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml} => {Beauty of Joseon Dynasty Cream 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,738,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml} => {Beauty of Joseon Green Plum Refreshing Cleanser 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1541.6,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Cleansing Oil 210 ml}",1.4415037767399e-05,1,1.4415037767399e-05,267.329479768786,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Green Plum Refreshing Cleanser 100 ml} => {Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,495.514285714286,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml}",2.16225566510984e-05,1,2.16225566510984e-05,495.514285714286,3
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",2.16225566510984e-05,1,2.16225566510984e-05,1401.45454545455,3
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Anua Heartleaf 77% Soothing Toner 250 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,166.759615384615,2
"{Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Anua Heartleaf 77% Soothing Toner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,364.157480314961,2
"{Anua Heartleaf 77% Soothing Toner 250 ml,Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Anua Heartleaf 77% Soothing Toner 250 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Anua Heartleaf Pore Control Cleansing Oil 200 ml}",1.4415037767399e-05,1,1.4415037767399e-05,83.934664246824,2
"{Anua Heartleaf Pore Control Cleansing Oil 200 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Anua Heartleaf 77% Soothing Toner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,364.157480314961,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Anua Heartleaf Pore Control Cleansing Oil 200 ml}",1.4415037767399e-05,1,1.4415037767399e-05,83.934664246824,2
"{Anua Heartleaf Pore Control Cleansing Oil 200 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml} => {Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,166.759615384615,2
"{Anua Heartleaf Pore Control Cleansing Oil 200 ml,Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml} => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Essence Water 150 ml,ESEA Protective Hair Booster 30 ml } => {Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,201.956331877729,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml,ESEA Protective Hair Booster 30 ml } => {Beauty of Joseon Ginseng Essence Water 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1401.45454545455,2
"{Beauty of Joseon Ginseng Essence Water 150 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml,ESEA Protective Hair Booster 30 ml } => {Beauty of Joseon Apricot Blossom Peeling Gel 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2102.18181818182,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Cleansing Oil 210 ml}",1.4415037767399e-05,1,1.4415037767399e-05,267.329479768786,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Dynasty Cream 50 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml} => {Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,495.514285714286,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml} => {Beauty of Joseon Ginseng Cleansing Oil 210 ml}",1.4415037767399e-05,1,1.4415037767399e-05,267.329479768786,2
"{Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Ginseng Cleansing Oil 210 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml} => {Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,495.514285714286,2
"{Anua Heartleaf 77% Soothing Toner 250 ml,Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml} => {Anua Heartleaf Pore Control Cleansing Oil 200 ml}",1.4415037767399e-05,1,1.4415037767399e-05,83.934664246824,2
"{Anua Heartleaf Pore Control Cleansing Oil 200 ml,Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml} => {Anua Heartleaf 77% Soothing Toner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,364.157480314961,2
"{Anua Heartleaf 77% Soothing Toner 250 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml} => {Anua Heartleaf Pore Control Cleansing Oil 200 ml}",1.4415037767399e-05,1,1.4415037767399e-05,83.934664246824,2
"{Anua Heartleaf Pore Control Cleansing Oil 200 ml,Beauty of Joseon Apricot Blossom Peeling Gel 100 ml,Beauty of Joseon Relief Sun: Rice + Probiotics SPF 50+ PA++++ 50 ml} => {Anua Heartleaf 77% Soothing Toner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,364.157480314961,2
"{Meraki Body Wash Northern Dawn 490 ml,Meraki Conditioner Northern Dawn 490 ml,Meraki Hand Soap Northern Dawn 490 ml} => {Meraki Shampoo Northern Dawn 490 ml}",2.16225566510984e-05,1,2.16225566510984e-05,1083.9375,3
"{Ecooking Peeling Mask 50 ml,Meraki Body Wash Northern Dawn 490 ml,Meraki Conditioner Northern Dawn 490 ml} => {Meraki Shampoo Northern Dawn 490 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1083.9375,2
"{ESEA Protective Hair Booster 30 ml ,Meraki Conditioner Northern Dawn 490 ml,Meraki Hand Soap Northern Dawn 490 ml} => {Meraki Shampoo Northern Dawn 490 ml}",2.16225566510984e-05,1,2.16225566510984e-05,1083.9375,3
"{Ecooking Peeling Mask 50 ml,ESEA Protective Hair Booster 30 ml ,Meraki Conditioner Northern Dawn 490 ml} => {Meraki Shampoo Northern Dawn 490 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1083.9375,2
"{Ecooking Peeling Mask 50 ml,ESEA Protective Hair Booster 30 ml ,Meraki Shampoo Northern Dawn 490 ml} => {Meraki Conditioner Northern Dawn 490 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1982.05714285714,2
"{Davines LOVE Curl Conditioner 250 ml,Davines Oi Absolute Beautifying Conditioner 250 ml,Davines Oi Absolute Beautifying Shampoo 280 ml} => {Davines LOVE Curl Shampoo 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1308.90566037736,2
"{Davines LOVE Curl Shampoo 250 ml,Davines Oi Absolute Beautifying Conditioner 250 ml,Davines Oi Absolute Beautifying Shampoo 280 ml} => {Davines LOVE Curl Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1651.71428571429,2
"{Davines LOVE Curl Conditioner 250 ml,Davines LOVE Curl Shampoo 250 ml,Davines Oi Absolute Beautifying Shampoo 280 ml} => {Davines Oi Absolute Beautifying Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1734.3,2
"{Redken Big Blowout 100 ml,Redken Extreme Shampoo 75 ml (GWP),Redken Volume Injection Conditioner 300 ml} => {Redken Volume Injection Shampoo 300 ml}",4.32451133021969e-05,1,4.32451133021969e-05,188.767346938776,6
"{Redken Big Blowout 100 ml,Redken Extreme Shampoo 75 ml (GWP),Redken Volume Injection Shampoo 300 ml} => {Redken Volume Injection Conditioner 300 ml}",4.32451133021969e-05,0.857142857142857,5.04526321858963e-05,311.317875841436,6
"{ESEA Protective Hair Booster 30 ml ,Redken Big Blowout 100 ml,Redken Volume Injection Conditioner 300 ml} => {Redken Volume Injection Shampoo 300 ml}",2.16225566510984e-05,1,2.16225566510984e-05,188.767346938776,3
"{ESEA Protective Hair Booster 30 ml ,Redken Big Blowout 100 ml,Redken Volume Injection Shampoo 300 ml} => {Redken Volume Injection Conditioner 300 ml}",2.16225566510984e-05,1,2.16225566510984e-05,363.204188481675,3
"{Moroccanoil Dry Shampoo Light 205 ml,Moroccanoil Luminous Hairspray 330 ml - Extra Strong,Moroccanoil Root Boost 250 ml} => {Moroccanoil Duo Box Hydrating Shampoo + Conditioner 500 ml (Limited Edition)}",1.4415037767399e-05,1,1.4415037767399e-05,312.486486486487,2
"{Moroccanoil Dry Shampoo Light 205 ml,Moroccanoil Duo Box Hydrating Shampoo + Conditioner 500 ml (Limited Edition),Moroccanoil Luminous Hairspray 330 ml - Extra Strong} => {Moroccanoil Root Boost 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1109.952,2
"{Moroccanoil Duo Box Hydrating Shampoo + Conditioner 500 ml (Limited Edition),Moroccanoil Luminous Hairspray 330 ml - Extra Strong,Moroccanoil Root Boost 250 ml} => {Moroccanoil Dry Shampoo Light 205 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1175.79661016949,2
"{Moroccanoil Dry Shampoo Light 205 ml,Moroccanoil Duo Box Hydrating Shampoo + Conditioner 500 ml (Limited Edition),Moroccanoil Root Boost 250 ml} => {Moroccanoil Luminous Hairspray 330 ml - Extra Strong}",1.4415037767399e-05,1,1.4415037767399e-05,1558.92134831461,2
"{Yuaia Hair Vitamins 60 Pieces,Yuaia Haircare Curved Paddle Brush - Black,Yuaia Haircare Grow And Glow Conditioner 250 ml} => {Yuaia Haircare Grow And Glow Shampoo 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,931.167785234899,2
"{Yuaia Hair Vitamins 60 Pieces,Yuaia Haircare Curved Paddle Brush - Black,Yuaia Haircare Grow And Glow Shampoo 250 ml} => {Yuaia Haircare Grow And Glow Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1594.75862068966,2
"{La Roche-Posay Effaclar Mat Mattifying Cream 40 ml,La Roche-Posay Effaclar Skin Tonic 200 ml,RefectoCil (NR. 1) Black - 15 gr.} => {La Roche-Posay Effaclar Micro-Peeling Purifying Gel 400 ml}",1.4415037767399e-05,1,1.4415037767399e-05,686.851485148515,2
"{La Roche-Posay Effaclar Micro-Peeling Purifying Gel 400 ml,La Roche-Posay Effaclar Skin Tonic 200 ml,RefectoCil (NR. 1) Black - 15 gr.} => {La Roche-Posay Effaclar Mat Mattifying Cream 40 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1217.05263157895,2
"{ESEA Protective Hair Booster 30 ml ,La Roche-Posay Effaclar Mat Mattifying Cream 40 ml,La Roche-Posay Effaclar Skin Tonic 200 ml} => {La Roche-Posay Effaclar Micro-Peeling Purifying Gel 400 ml}",1.4415037767399e-05,1,1.4415037767399e-05,686.851485148515,2
